transcript_id,token,label
T0064,I,O
T0064,am,O
T0064,differently,B-DISABILITY
T0064,abled,I-DISABILITY
T0065,Namaste,O
T0065,main,O
T0065,33,B-AGE
T0065,varsh,O
T0065,ka,O
T0065,unemployed,B-OCCUPATION
T0065,hu,O
T0065,Tamil,B-STATE
T0065,Nadu,I-STATE
T0065,se,O
T0065,Meri,O
T0065,income,O
T0065,600000,B-ANNUAL_INCOME
T0065,rupaye,O
T0065,hai,O
T0065,aur,O
T0065,main,O
T0065,OBC,B-CASTE_CATEGORY
T0065,varg,O
T0065,se,O
T0065,hoon,O
T0065,Main,O
T0065,divyang,B-DISABILITY
T0065,hu,O
T0066,I,O
T0066,am,O
T0066,a,O
T0066,44,B-AGE
T0066,year,O
T0066,old,O
T0066,female,B-GENDER
T0066,farmer,B-OCCUPATION
T0066,living,O
T0066,in,O
T0066,Madhya,B-STATE
T0066,Pradesh,I-STATE
T0066,My,O
T0066,annual,O
T0066,household,O
T0066,income,O
T0066,is,O
T0066,0,B-ANNUAL_INCOME
T0066,rupees,O
T0067,I,O
T0067,belong,O
T0067,to,O
T0067,ST,B-CASTE_CATEGORY
T0067,category,O
T0067,from,O
T0067,Karnataka,B-STATE
T0067,Age,O
T0067,is,O
T0067,25,B-AGE
T0067,profession,O
T0067,is,O
T0067,mazdoor,B-OCCUPATION
T0067,income,O
T0067,around,O
T0067,200000,B-ANNUAL_INCOME
T0068,I,O
T0068,am,O
T0068,a,O
T0068,55,B-AGE
T0068,year,O
T0068,old,O
T0068,female,B-GENDER
T0068,berojgar,B-OCCUPATION
T0068,living,O
T0068,in,O
T0068,Tamil,B-STATE
T0068,Nadu,I-STATE
T0068,My,O
T0068,annual,O
T0068,household,O
T0068,income,O
T0068,is,O
T0068,0,B-ANNUAL_INCOME
T0068,rupees,O
T0069,Main,O
T0069,Karnataka,B-STATE
T0069,se,O
T0069,ek,O
T0069,bunkar,B-OCCUPATION
T0069,hu,O
T0069,meri,O
T0069,umar,O
T0069,42,B-AGE
T0069,saal,O
T0069,hai,O
T0069,aur,O
T0069,saalana,O
T0069,kamai,O
T0069,0,B-ANNUAL_INCOME
T0069,rupe,O
T0069,hai,O
T0070,I,O
T0070,am,O
T0070,a,O
T0070,58,B-AGE
T0070,year,O
T0070,old,O
T0070,female,B-GENDER
T0070,artisan,B-OCCUPATION
T0070,living,O
T0070,in,O
T0070,Madhya,B-STATE
T0070,Pradesh,I-STATE
T0070,My,O
T0070,annual,O
T0070,household,O
T0070,income,O
T0070,is,O
T0070,45000,B-ANNUAL_INCOME
T0070,rupees,O
T0071,I,O
T0071,am,O
T0071,a,O
T0071,24,B-AGE
T0071,year,O
T0071,old,O
T0071,male,B-GENDER
T0071,kisan,B-OCCUPATION
T0071,living,O
T0071,in,O
T0071,Rajasthan,B-STATE
T0071,My,O
T0071,annual,O
T0071,household,O
T0071,income,O
T0071,is,O
T0071,80000,B-ANNUAL_INCOME
T0071,rupees,O
T0072,Main,O
T0072,Bihar,B-STATE
T0072,se,O
T0072,ek,O
T0072,kisan,B-OCCUPATION
T0072,hu,O
T0072,meri,O
T0072,umar,O
T0072,20,B-AGE
T0072,saal,O
T0072,hai,O
T0072,aur,O
T0072,saalana,O
T0072,kamai,O
T0072,350000,B-ANNUAL_INCOME
T0072,rupe,O
T0072,hai,O
T0073,Mera,O
T0073,naam,O
T0073,Ramesh,O
T0073,hai,O
T0073,main,O
T0073,Uttar,B-STATE
T0073,Pradesh,I-STATE
T0073,ka,O
T0073,rehne,O
T0073,wala,O
T0073,hu,O
T0073,Main,O
T0073,General,B-CASTE_CATEGORY
T0073,category,O
T0073,se,O
T0073,ek,O
T0073,purush,B-GENDER
T0073,hu,O
T0073,aur,O
T0073,student,B-OCCUPATION
T0073,hu,O
T0073,Aamdani,O
T0073,120000,B-ANNUAL_INCOME
T0073,per,O
T0073,year,O
T0073,hai,O
T0074,Namaste,O
T0074,main,O
T0074,59,B-AGE
T0074,varsh,O
T0074,ka,O
T0074,rehri,B-OCCUPATION
T0074,wala,I-OCCUPATION
T0074,hu,O
T0074,Rajasthan,B-STATE
T0074,se,O
T0074,Meri,O
T0074,income,O
T0074,80000,B-ANNUAL_INCOME
T0074,rupaye,O
T0074,hai,O
T0074,aur,O
T0074,main,O
T0074,General,B-CASTE_CATEGORY
T0074,varg,O
T0074,se,O
T0074,hoon,O
T0074,Main,O
T0074,divyang,B-DISABILITY
T0074,hu,O
T0075,Mera,O
T0075,naam,O
T0075,Ramesh,O
T0075,hai,O
T0075,main,O
T0075,Madhya,B-STATE
T0075,Pradesh,I-STATE
T0075,ka,O
T0075,rehne,O
T0075,wala,O
T0075,hu,O
T0075,Main,O
T0075,General,B-CASTE_CATEGORY
T0075,category,O
T0075,se,O
T0075,ek,O
T0075,mahila,B-GENDER
T0075,hu,O
T0075,aur,O
T0075,mazdoor,B-OCCUPATION
T0075,hu,O
T0075,Aamdani,O
T0075,120000,B-ANNUAL_INCOME
T0075,per,O
T0075,year,O
T0075,hai,O
T0076,Main,O
T0076,Tamil,B-STATE
T0076,Nadu,I-STATE
T0076,se,O
T0076,ek,O
T0076,student,B-OCCUPATION
T0076,hu,O
T0076,meri,O
T0076,umar,O
T0076,19,B-AGE
T0076,saal,O
T0076,hai,O
T0076,aur,O
T0076,saalana,O
T0076,kamai,O
T0076,600000,B-ANNUAL_INCOME
T0076,rupe,O
T0076,hai,O
T0077,I,O
T0077,belong,O
T0077,to,O
T0077,OBC,B-CASTE_CATEGORY
T0077,category,O
T0077,from,O
T0077,Uttar,B-STATE
T0077,Pradesh,I-STATE
T0077,Age,O
T0077,is,O
T0077,25,B-AGE
T0077,profession,O
T0077,is,O
T0077,bunkar,B-OCCUPATION
T0077,income,O
T0077,around,O
T0077,120000,B-ANNUAL_INCOME
T0078,I,O
T0078,am,O
T0078,a,O
T0078,38,B-AGE
T0078,year,O
T0078,old,O
T0078,female,B-GENDER
T0078,street,B-OCCUPATION
T0078,vendor,I-OCCUPATION
T0078,living,O
T0078,in,O
T0078,Tamil,B-STATE
T0078,Nadu,I-STATE
T0078,My,O
T0078,annual,O
T0078,household,O
T0078,income,O
T0078,is,O
T0078,600000,B-ANNUAL_INCOME
T0078,rupees,O
T0079,Main,O
T0079,Bihar,B-STATE
T0079,se,O
T0079,ek,O
T0079,artisan,B-OCCUPATION
T0079,hu,O
T0079,meri,O
T0079,umar,O
T0079,42,B-AGE
T0079,saal,O
T0079,hai,O
T0079,aur,O
T0079,saalana,O
T0079,kamai,O
T0079,200000,B-ANNUAL_INCOME
T0079,rupe,O
T0079,hai,O
T0080,Namaste,O
T0080,main,O
T0080,50,B-AGE
T0080,varsh,O
T0080,ka,O
T0080,berojgar,B-OCCUPATION
T0080,hu,O
T0080,Rajasthan,B-STATE
T0080,se,O
T0080,Meri,O
T0080,income,O
T0080,45000,B-ANNUAL_INCOME
T0080,rupaye,O
T0080,hai,O
T0080,aur,O
T0080,main,O
T0080,SC,B-CASTE_CATEGORY
T0080,varg,O
T0080,se,O
T0080,hoon,O
T0080,Main,O
T0080,divyang,B-DISABILITY
T0080,hu,O
T0081,Mera,O
T0081,naam,O
T0081,Ramesh,O
T0081,hai,O
T0081,main,O
T0081,Rajasthan,B-STATE
T0081,ka,O
T0081,rehne,O
T0081,wala,O
T0081,hu,O
T0081,Main,O
T0081,ST,B-CASTE_CATEGORY
T0081,category,O
T0081,se,O
T0081,ek,O
T0081,mahila,B-GENDER
T0081,hu,O
T0081,aur,O
T0081,labour,B-OCCUPATION
T0081,hu,O
T0081,Aamdani,O
T0081,350000,B-ANNUAL_INCOME
T0081,per,O
T0081,year,O
T0081,hai,O
T0082,Hi,O
T0082,I,O
T0082,am,O
T0082,38,B-AGE
T0082,years,O
T0082,old,O
T0082,student,O
T0082,from,O
T0082,Tamil,B-STATE
T0082,Nadu,I-STATE
T0082,My,O
T0082,family,O
T0082,income,O
T0082,is,O
T0082,200000,B-ANNUAL_INCOME
T0082,and,O
T0082,I,O
T0082,am,O
T0082,differently,B-DISABILITY
T0082,abled,I-DISABILITY
T0083,Namaste,O
T0083,main,O
T0083,31,B-AGE
T0083,varsh,O
T0083,ka,O
T0083,street,B-OCCUPATION
T0083,vendor,I-OCCUPATION
T0083,hu,O
T0083,Karnataka,B-STATE
T0083,se,O
T0083,Meri,O
T0083,income,O
T0083,0,B-ANNUAL_INCOME
T0083,rupaye,O
T0083,hai,O
T0083,aur,O
T0083,main,O
T0083,OBC,B-CASTE_CATEGORY
T0083,varg,O
T0083,se,O
T0083,hoon,O
T0083,Main,O
T0083,divyang,B-DISABILITY
T0083,hu,O
T0084,I,O
T0084,belong,O
T0084,to,O
T0084,OBC,B-CASTE_CATEGORY
T0084,category,O
T0084,from,O
T0084,Maharashtra,B-STATE
T0084,Age,O
T0084,is,O
T0084,24,B-AGE
T0084,profession,O
T0084,is,O
T0084,unemployed,B-OCCUPATION
T0084,income,O
T0084,around,O
T0084,200000,B-ANNUAL_INCOME
T0085,Hi,O
T0085,I,O
T0085,am,O
T0085,25,B-AGE
T0085,years,O
T0085,old,O
T0085,student,B-OCCUPATION
T0085,from,O
T0085,West,B-STATE
T0085,Bengal,I-STATE
T0085,My,O
T0085,family,O
T0085,income,O
T0085,is,O
T0085,0,B-ANNUAL_INCOME
T0085,and,O
T0085,I,O
T0085,am,O
T0085,differently,B-DISABILITY
T0085,abled,I-DISABILITY
T0086,Hi,O
T0086,I,O
T0086,am,O
T0086,43,B-AGE
T0086,years,O
T0086,old,O
T0086,student,O
T0086,from,O
T0086,Madhya,B-STATE
T0086,Pradesh,I-STATE
T0086,My,O
T0086,family,O
T0086,income,O
T0086,is,O
T0086,350000,B-ANNUAL_INCOME
T0086,and,O
T0086,I,O
T0086,am,O
T0086,differently,B-DISABILITY
T0086,abled,I-DISABILITY
T0087,I,O
T0087,belong,O
T0087,to,O
T0087,OBC,B-CASTE_CATEGORY
T0087,category,O
T0087,from,O
T0087,Tamil,B-STATE
T0087,Nadu,I-STATE
T0087,Age,O
T0087,is,O
T0087,33,B-AGE
T0087,profession,O
T0087,is,O
T0087,artisan,B-OCCUPATION
T0087,income,O
T0087,around,O
T0087,0,B-ANNUAL_INCOME
T0088,Main,O
T0088,Uttar,B-STATE
T0088,Pradesh,I-STATE
T0088,se,O
T0088,ek,O
T0088,rehri,B-OCCUPATION
T0088,wala,I-OCCUPATION
T0088,hu,O
T0088,meri,O
T0088,umar,O
T0088,39,B-AGE
T0088,saal,O
T0088,hai,O
T0088,aur,O
T0088,saalana,O
T0088,kamai,O
T0088,120000,B-ANNUAL_INCOME
T0088,rupe,O
T0088,hai,O
T0089,Hi,O
T0089,I,O
T0089,am,O
T0089,65,B-AGE
T0089,years,O
T0089,old,O
T0089,student,O
T0089,from,O
T0089,Uttar,B-STATE
T0089,Pradesh,I-STATE
T0089,My,O
T0089,family,O
T0089,income,O
T0089,is,O
T0089,600000,B-ANNUAL_INCOME
T0089,and,O
T0089,I,O
T0089,am,O
T0089,differently,B-DISABILITY
T0089,abled,I-DISABILITY
T0090,Hi,O
T0090,I,O
T0090,am,O
T0090,60,B-AGE
T0090,years,O
T0090,old,O
T0090,student,O
T0090,from,O
T0090,West,B-STATE
T0090,Bengal,I-STATE
T0090,My,O
T0090,family,O
T0090,income,O
T0090,is,O
T0090,600000,B-ANNUAL_INCOME
T0090,and,O
T0090,I,O
T0090,am,O
T0090,differently,B-DISABILITY
T0090,abled,I-DISABILITY
T0091,I,O
T0091,belong,O
T0091,to,O
T0091,General,B-CASTE_CATEGORY
T0091,category,O
T0091,from,O
T0091,Uttar,B-STATE
T0091,Pradesh,I-STATE
T0091,Age,O
T0091,is,O
T0091,36,B-AGE
T0091,profession,O
T0091,is,O
T0091,mazdoor,B-OCCUPATION
T0091,income,O
T0091,around,O
T0091,80000,B-ANNUAL_INCOME
T0092,Main,O
T0092,Madhya,B-STATE
T0092,Pradesh,I-STATE
T0092,se,O
T0092,ek,O
T0092,artisan,B-OCCUPATION
T0092,hu,O
T0092,meri,O
T0092,umar,O
T0092,55,B-AGE
T0092,saal,O
T0092,hai,O
T0092,aur,O
T0092,saalana,O
T0092,kamai,O
T0092,0,B-ANNUAL_INCOME
T0092,rupe,O
T0092,hai,O
T0093,Hi,O
T0093,I,O
T0093,am,O
T0093,26,B-AGE
T0093,years,O
T0093,old,O
T0093,student,O
T0093,from,O
T0093,Madhya,B-STATE
T0093,Pradesh,I-STATE
T0093,My,O
T0093,family,O
T0093,income,O
T0093,is,O
T0093,45000,B-ANNUAL_INCOME
T0093,and,O
T0093,I,O
T0093,am,O
T0093,differently,B-DISABILITY
T0093,abled,I-DISABILITY
T0094,I,O
T0094,am,O
T0094,a,O
T0094,56,B-AGE
T0094,year,O
T0094,old,O
T0094,female,B-GENDER
T0094,daily,B-OCCUPATION
T0094,wage,I-OCCUPATION
T0094,worker,I-OCCUPATION
T0094,living,O
T0094,in,O
T0094,Maharashtra,B-STATE
T0094,My,O
T0094,annual,O
T0094,household,O
T0094,income,O
T0094,is,O
T0094,200000,B-ANNUAL_INCOME
T0094,rupees,O
T0095,Mera,O
T0095,naam,O
T0095,Ramesh,O
T0095,hai,O
T0095,main,O
T0095,Uttar,B-STATE
T0095,Pradesh,I-STATE
T0095,ka,O
T0095,rehne,O
T0095,wala,O
T0095,hu,O
T0095,Main,O
T0095,ST,B-CASTE_CATEGORY
T0095,category,O
T0095,se,O
T0095,ek,O
T0095,mahila,B-GENDER
T0095,hu,O
T0095,aur,O
T0095,unemployed,B-OCCUPATION
T0095,hu,O
T0095,Aamdani,O
T0095,45000,B-ANNUAL_INCOME
T0095,per,O
T0095,year,O
T0095,hai,O
T0096,Mera,O
T0096,naam,O
T0096,Ramesh,O
T0096,hai,O
T0096,main,O
T0096,Uttar,B-STATE
T0096,Pradesh,I-STATE
T0096,ka,O
T0096,rehne,O
T0096,wala,O
T0096,hu,O
T0096,Main,O
T0096,OBC,B-CASTE_CATEGORY
T0096,category,O
T0096,se,O
T0096,ek,O
T0096,mahila,B-GENDER
T0096,hu,O
T0096,aur,O
T0096,unemployed,B-OCCUPATION
T0096,hu,O
T0096,Aamdani,O
T0096,600000,B-ANNUAL_INCOME
T0096,per,O
T0096,year,O
T0096,hai,O
T0097,Mera,O
T0097,naam,O
T0097,Ramesh,O
T0097,hai,O
T0097,main,O
T0097,Tamil,B-STATE
T0097,Nadu,I-STATE
T0097,ka,O
T0097,rehne,O
T0097,wala,O
T0097,hu,O
T0097,Main,O
T0097,OBC,B-CASTE_CATEGORY
T0097,category,O
T0097,se,O
T0097,ek,O
T0097,mahila,B-GENDER
T0097,hu,O
T0097,aur,O
T0097,farmer,B-OCCUPATION
T0097,hu,O
T0097,Aamdani,O
T0097,80000,B-ANNUAL_INCOME
T0097,per,O
T0097,year,O
T0097,hai,O
T0098,Namaste,O
T0098,main,O
T0098,36,B-AGE
T0098,varsh,O
T0098,ka,O
T0098,berojgar,B-OCCUPATION
T0098,hu,O
T0098,West,B-STATE
T0098,Bengal,I-STATE
T0098,se,O
T0098,Meri,O
T0098,income,O
T0098,0,B-ANNUAL_INCOME
T0098,rupaye,O
T0098,hai,O
T0098,aur,O
T0098,main,O
T0098,SC,B-CASTE_CATEGORY
T0098,varg,O
T0098,se,O
T0098,hoon,O
T0098,Main,O
T0098,divyang,B-DISABILITY
T0098,hu,O
T0099,I,O
T0099,am,O
T0099,a,O
T0099,54,B-AGE
T0099,year,O
T0099,old,O
T0099,male,B-GENDER
T0099,artisan,B-OCCUPATION
T0099,living,O
T0099,in,O
T0099,Maharashtra,B-STATE
T0099,My,O
T0099,annual,O
T0099,household,O
T0099,income,O
T0099,is,O
T0099,120000,B-ANNUAL_INCOME
T0099,rupees,O
T0100,I,O
T0100,am,O
T0100,a,O
T0100,55,B-AGE
T0100,year,O
T0100,old,O
T0100,male,B-GENDER
T0100,bunkar,B-OCCUPATION
T0100,living,O
T0100,in,O
T0100,Madhya,B-STATE
T0100,Pradesh,I-STATE
T0100,My,O
T0100,annual,O
T0100,household,O
T0100,income,O
T0100,is,O
T0100,120000,B-ANNUAL_INCOME
T0100,rupees,O
T0101,I,O
T0101,am,O
T0101,a,O
T0101,40,B-AGE
T0101,year,O
T0101,old,O
T0101,male,B-GENDER
T0101,rehri,B-OCCUPATION
T0101,wala,I-OCCUPATION
T0101,living,O
T0101,in,O
T0101,Rajasthan,B-STATE
T0101,My,O
T0101,annual,O
T0101,household,O
T0101,income,O
T0101,is,O
T0101,80000,B-ANNUAL_INCOME
T0101,rupees,O
T0102,I,O
T0102,belong,O
T0102,to,O
T0102,OBC,B-CASTE_CATEGORY
T0102,category,O
T0102,from,O
T0102,Rajasthan,B-STATE
T0102,Age,O
T0102,is,O
T0102,28,B-AGE
T0102,profession,O
T0102,is,O
T0102,berojgar,B-OCCUPATION
T0102,income,O
T0102,around,O
T0102,80000,B-ANNUAL_INCOME
T0103,Hi,O
T0103,I,O
T0103,am,O
T0103,18,B-AGE
T0103,years,O
T0103,old,O
T0103,student,O
T0103,from,O
T0103,Rajasthan,B-STATE
T0103,My,O
T0103,family,O
T0103,income,O
T0103,is,O
T0103,120000,B-ANNUAL_INCOME
T0103,and,O
T0103,I,O
T0103,am,O
T0103,differently,B-DISABILITY
T0103,abled,I-DISABILITY
T0104,I,O
T0104,am,O
T0104,a,O
T0104,62,B-AGE
T0104,year,O
T0104,old,O
T0104,female,B-GENDER
T0104,chhatra,B-OCCUPATION
T0104,living,O
T0104,in,O
T0104,West,B-STATE
T0104,Bengal,I-STATE
T0104,My,O
T0104,annual,O
T0104,household,O
T0104,income,O
T0104,is,O
T0104,200000,B-ANNUAL_INCOME
T0104,rupees,O
T0105,I,O
T0105,am,O
T0105,a,O
T0105,48,B-AGE
T0105,year,O
T0105,old,O
T0105,female,B-GENDER
T0105,mazdoor,B-OCCUPATION
T0105,living,O
T0105,in,O
T0105,Bihar,B-STATE
T0105,My,O
T0105,annual,O
T0105,household,O
T0105,income,O
T0105,is,O
T0105,80000,B-ANNUAL_INCOME
T0105,rupees,O
T0106,Namaste,O
T0106,main,O
T0106,25,B-AGE
T0106,varsh,O
T0106,ka,O
T0106,unemployed,B-OCCUPATION
T0106,hu,O
T0106,Bihar,B-STATE
T0106,se,O
T0106,Meri,O
T0106,income,O
T0106,600000,B-ANNUAL_INCOME
T0106,rupaye,O
T0106,hai,O
T0106,aur,O
T0106,main,O
T0106,SC,B-CASTE_CATEGORY
T0106,varg,O
T0106,se,O
T0106,hoon,O
T0106,Main,O
T0106,divyang,B-DISABILITY
T0106,hu,O
T0107,I,O
T0107,belong,O
T0107,to,O
T0107,General,B-CASTE_CATEGORY
T0107,category,O
T0107,from,O
T0107,Bihar,B-STATE
T0107,Age,O
T0107,is,O
T0107,34,B-AGE
T0107,profession,O
T0107,is,O
T0107,student,B-OCCUPATION
T0107,income,O
T0107,around,O
T0107,350000,B-ANNUAL_INCOME
T0108,Hi,O
T0108,I,O
T0108,am,O
T0108,54,B-AGE
T0108,years,O
T0108,old,O
T0108,student,O
T0108,from,O
T0108,Bihar,B-STATE
T0108,My,O
T0108,family,O
T0108,income,O
T0108,is,O
T0108,45000,B-ANNUAL_INCOME
T0108,and,O
T0108,I,O
T0108,am,O
T0108,differently,B-DISABILITY
T0108,abled,I-DISABILITY
T0109,Namaste,O
T0109,main,O
T0109,46,B-AGE
T0109,varsh,O
T0109,ka,O
T0109,berojgar,B-OCCUPATION
T0109,hu,O
T0109,Rajasthan,B-STATE
T0109,se,O
T0109,Meri,O
T0109,income,O
T0109,0,B-ANNUAL_INCOME
T0109,rupaye,O
T0109,hai,O
T0109,aur,O
T0109,main,O
T0109,ST,B-CASTE_CATEGORY
T0109,varg,O
T0109,se,O
T0109,hoon,O
T0109,Main,O
T0109,divyang,B-DISABILITY
T0109,hu,O
T0110,Hi,O
T0110,I,O
T0110,am,O
T0110,63,B-AGE
T0110,years,O
T0110,old,O
T0110,student,O
T0110,from,O
T0110,Maharashtra,B-STATE
T0110,My,O
T0110,family,O
T0110,income,O
T0110,is,O
T0110,80000,B-ANNUAL_INCOME
T0110,and,O
T0110,I,O
T0110,am,O
T0110,differently,B-DISABILITY
T0110,abled,I-DISABILITY
T0111,Hi,O
T0111,I,O
T0111,am,O
T0111,35,B-AGE
T0111,years,O
T0111,old,O
T0111,student,O
T0111,from,O
T0111,Maharashtra,B-STATE
T0111,My,O
T0111,family,O
T0111,income,O
T0111,is,O
T0111,120000,B-ANNUAL_INCOME
T0111,and,O
T0111,I,O
T0111,am,O
T0111,differently,B-DISABILITY
T0111,abled,I-DISABILITY
T0112,Hi,O
T0112,I,O
T0112,am,O
T0112,45,B-AGE
T0112,years,O
T0112,old,O
T0112,student,O
T0112,from,O
T0112,Karnataka,B-STATE
T0112,My,O
T0112,family,O
T0112,income,O
T0112,is,O
T0112,120000,B-ANNUAL_INCOME
T0112,and,O
T0112,I,O
T0112,am,O
T0112,differently,B-DISABILITY
T0112,abled,I-DISABILITY
T0113,Main,O
T0113,West,B-STATE
T0113,Bengal,I-STATE
T0113,se,O
T0113,ek,O
T0113,street,B-OCCUPATION
T0113,vendor,I-OCCUPATION
T0113,hu,O
T0113,meri,O
T0113,umar,O
T0113,33,B-AGE
T0113,saal,O
T0113,hai,O
T0113,aur,O
T0113,saalana,O
T0113,kamai,O
T0113,120000,B-ANNUAL_INCOME
T0113,rupe,O
T0113,hai,O
T0114,I,O
T0114,am,O
T0114,a,O
T0114,42,B-AGE
T0114,year,O
T0114,old,O
T0114,female,B-GENDER
T0114,chhatra,B-OCCUPATION
T0114,living,O
T0114,in,O
T0114,Bihar,B-STATE
T0114,My,O
T0114,annual,O
T0114,household,O
T0114,income,O
T0114,is,O
T0114,600000,B-ANNUAL_INCOME
T0114,rupees,O
T0115,Hi,O
T0115,I,O
T0115,am,O
T0115,64,B-AGE
T0115,years,O
T0115,old,O
T0115,student,O
T0115,from,O
T0115,Madhya,B-STATE
T0115,Pradesh,I-STATE
T0115,My,O
T0115,family,O
T0115,income,O
T0115,is,O
T0115,0,B-ANNUAL_INCOME
T0115,and,O
T0115,I,O
T0115,am,O
T0115,differently,B-DISABILITY
T0115,abled,I-DISABILITY
T0116,Namaste,O
T0116,main,O
T0116,60,B-AGE
T0116,varsh,O
T0116,ka,O
T0116,chhatra,B-OCCUPATION
T0116,hu,O
T0116,Rajasthan,B-STATE
T0116,se,O
T0116,Meri,O
T0116,income,O
T0116,350000,B-ANNUAL_INCOME
T0116,rupaye,O
T0116,hai,O
T0116,aur,O
T0116,main,O
T0116,ST,B-CASTE_CATEGORY
T0116,varg,O
T0116,se,O
T0116,hoon,O
T0116,Main,O
T0116,divyang,B-DISABILITY
T0116,hu,O
T0117,Namaste,O
T0117,main,O
T0117,50,B-AGE
T0117,varsh,O
T0117,ka,O
T0117,farmer,B-OCCUPATION
T0117,hu,O
T0117,Tamil,B-STATE
T0117,Nadu,I-STATE
T0117,se,O
T0117,Meri,O
T0117,income,O
T0117,350000,B-ANNUAL_INCOME
T0117,rupaye,O
T0117,hai,O
T0117,aur,O
T0117,main,O
T0117,ST,B-CASTE_CATEGORY
T0117,varg,O
T0117,se,O
T0117,hoon,O
T0117,Main,O
T0117,divyang,B-DISABILITY
T0117,hu,O
T0118,Namaste,O
T0118,main,O
T0118,54,B-AGE
T0118,varsh,O
T0118,ka,O
T0118,unemployed,B-OCCUPATION
T0118,hu,O
T0118,West,B-STATE
T0118,Bengal,I-STATE
T0118,se,O
T0118,Meri,O
T0118,income,O
T0118,120000,B-ANNUAL_INCOME
T0118,rupaye,O
T0118,hai,O
T0118,aur,O
T0118,main,O
T0118,OBC,B-CASTE_CATEGORY
T0118,varg,O
T0118,se,O
T0118,hoon,O
T0118,Main,O
T0118,divyang,B-DISABILITY
T0118,hu,O
T0119,Main,O
T0119,Tamil,B-STATE
T0119,Nadu,I-STATE
T0119,se,O
T0119,ek,O
T0119,chhatra,B-OCCUPATION
T0119,hu,O
T0119,meri,O
T0119,umar,O
T0119,47,B-AGE
T0119,saal,O
T0119,hai,O
T0119,aur,O
T0119,saalana,O
T0119,kamai,O
T0119,200000,B-ANNUAL_INCOME
T0119,rupe,O
T0119,hai,O
T0120,Mera,O
T0120,naam,O
T0120,Ramesh,O
T0120,hai,O
T0120,main,O
T0120,Karnataka,B-STATE
T0120,ka,O
T0120,rehne,O
T0120,wala,O
T0120,hu,O
T0120,Main,O
T0120,ST,B-CASTE_CATEGORY
T0120,category,O
T0120,se,O
T0120,ek,O
T0120,purush,B-GENDER
T0120,hu,O
T0120,aur,O
T0120,mazdoor,B-OCCUPATION
T0120,hu,O
T0120,Aamdani,O
T0120,600000,B-ANNUAL_INCOME
T0120,per,O
T0120,year,O
T0120,hai,O
T0121,I,O
T0121,belong,O
T0121,to,O
T0121,OBC,B-CASTE_CATEGORY
T0121,category,O
T0121,from,O
T0121,Karnataka,B-STATE
T0121,Age,O
T0121,is,O
T0121,25,B-AGE
T0121,profession,O
T0121,is,O
T0121,bunkar,B-OCCUPATION
T0121,income,O
T0121,around,O
T0121,600000,B-ANNUAL_INCOME
T0122,I,O
T0122,belong,O
T0122,to,O
T0122,OBC,B-CASTE_CATEGORY
T0122,category,O
T0122,from,O
T0122,Madhya,B-STATE
T0122,Pradesh,I-STATE
T0122,Age,O
T0122,is,O
T0122,64,B-AGE
T0122,profession,O
T0122,is,O
T0122,labour,B-OCCUPATION
T0122,income,O
T0122,around,O
T0122,600000,B-ANNUAL_INCOME
T0123,Hi,O
T0123,I,O
T0123,am,O
T0123,47,B-AGE
T0123,years,O
T0123,old,O
T0123,student,O
T0123,from,O
T0123,Karnataka,B-STATE
T0123,My,O
T0123,family,O
T0123,income,O
T0123,is,O
T0123,600000,B-ANNUAL_INCOME
T0123,and,O
T0123,I,O
T0123,am,O
T0123,differently,B-DISABILITY
T0123,abled,I-DISABILITY
T0124,Main,O
T0124,Karnataka,B-STATE
T0124,se,O
T0124,ek,O
T0124,daily,B-OCCUPATION
T0124,wage,I-OCCUPATION
T0124,worker,I-OCCUPATION
T0124,hu,O
T0124,meri,O
T0124,umar,O
T0124,40,B-AGE
T0124,saal,O
T0124,hai,O
T0124,aur,O
T0124,saalana,O
T0124,kamai,O
T0124,0,B-ANNUAL_INCOME
T0124,rupe,O
T0124,hai,O
T0125,I,O
T0125,belong,O
T0125,to,O
T0125,General,B-CASTE_CATEGORY
T0125,category,O
T0125,from,O
T0125,Maharashtra,B-STATE
T0125,Age,O
T0125,is,O
T0125,31,B-AGE
T0125,profession,O
T0125,is,O
T0125,chhatra,B-OCCUPATION
T0125,income,O
T0125,around,O
T0125,120000,B-ANNUAL_INCOME
T0126,I,O
T0126,am,O
T0126,a,O
T0126,65,B-AGE
T0126,year,O
T0126,old,O
T0126,female,B-GENDER
T0126,unemployed,B-OCCUPATION
T0126,living,O
T0126,in,O
T0126,West,B-STATE
T0126,Bengal,I-STATE
T0126,My,O
T0126,annual,O
T0126,household,O
T0126,income,O
T0126,is,O
T0126,600000,B-ANNUAL_INCOME
T0126,rupees,O
T0127,Hi,O
T0127,I,O
T0127,am,O
T0127,50,B-AGE
T0127,years,O
T0127,old,O
T0127,student,B-OCCUPATION
T0127,from,O
T0127,Bihar,B-STATE
T0127,My,O
T0127,family,O
T0127,income,O
T0127,is,O
T0127,200000,B-ANNUAL_INCOME
T0127,and,O
T0127,I,O
T0127,am,O
T0127,differently,B-DISABILITY
T0127,abled,I-DISABILITY
T0128,Mera,O
T0128,naam,O
T0128,Ramesh,O
T0128,hai,O
T0128,main,O
T0128,Uttar,B-STATE
T0128,Pradesh,I-STATE
T0128,ka,O
T0128,rehne,O
T0128,wala,O
T0128,hu,O
T0128,Main,O
T0128,ST,B-CASTE_CATEGORY
